num_events,num_failed_logins,num_commands,num_unique_commands,num_downloads,num_uploads,session_duration,label
5,1,0,0,0,0,1.169949,0
5,1,0,0,0,0,1.580917,0
5,1,0,0,0,0,1.187166,0
5,1,0,0,0,0,1.570965,0
5,1,0,0,0,0,1.213738,0
5,1,0,0,0,0,1.180125,0
5,1,0,0,0,0,1.581636,0
5,1,0,0,0,0,1.16677,0
5,1,0,0,0,0,1.581077,0
5,1,0,0,0,0,1.2021709999999999,0
5,1,0,0,0,0,2.091233,0
5,1,0,0,0,0,1.165842,0
5,1,0,0,0,0,1.5747879999999999,0
5,1,0,0,0,0,1.20028,0
5,1,0,0,0,0,1.55046,0
5,1,0,0,0,0,1.587967,0
5,1,0,0,0,0,1.165316,0
5,1,0,0,0,0,1.170166,0
5,1,0,0,0,0,1.838196,0
5,1,0,0,0,0,1.167375,0
5,1,0,0,0,0,1.57035,0
5,1,0,0,0,0,1.186232,0
5,1,0,0,0,0,1.169406,0
5,1,0,0,0,0,1.920695,0
5,1,0,0,0,0,1.170511,0
5,1,0,0,0,0,1.695873,0
5,1,0,0,0,0,1.208796,0
5,1,0,0,0,0,1.165604,0
5,1,0,0,0,0,1.5801319999999999,0
5,1,0,0,0,0,1.240763,0
5,1,0,0,0,0,1.591737,0
5,1,0,0,0,0,1.185718,0
3,0,0,0,0,0,0.002929,0
2,0,0,0,0,0,18.111766,0
5,1,0,0,0,0,1.165984,0
5,1,0,0,0,0,1.577026,0
4,0,0,0,0,0,0.244828,0
3,0,0,0,0,0,0.001626,0
5,1,0,0,0,0,1.169908,0
2,0,0,0,0,0,13.58124,0
5,1,0,0,0,0,1.578878,0
5,1,0,0,0,0,1.203082,0
5,1,0,0,0,0,2.13553,0
5,1,0,0,0,0,1.5804740000000002,0
5,1,0,0,0,0,1.273053,0
5,1,0,0,0,0,1.169837,0
5,1,0,0,0,0,1.579803,0
5,1,0,0,0,0,1.236453,0
5,1,0,0,0,0,1.581907,0
5,1,0,0,0,0,1.180757,0
5,1,0,0,0,0,1.5512869999999999,0
5,1,0,0,0,0,1.232315,0
5,1,0,0,0,0,1.580157,0
5,1,0,0,0,0,1.235737,0
5,1,0,0,0,0,1.584238,0
5,1,0,0,0,0,1.177471,0
5,1,0,0,0,0,1.573951,0
5,1,0,0,0,0,1.165764,0
5,1,0,0,0,0,1.300544,0
5,1,0,0,0,0,1.571259,0
5,1,0,0,0,0,1.19786,0
5,1,0,0,0,0,1.5761889999999998,0
5,1,0,0,0,0,1.227087,0
5,1,0,0,0,0,1.221773,0
2,0,0,0,0,0,0.003149,0
5,1,0,0,0,0,1.223032,0
5,1,0,0,0,0,1.9223620000000001,0
5,1,0,0,0,0,2.407308,0
5,1,0,0,0,0,1.168428,0
5,1,0,0,0,0,1.593186,0
5,1,0,0,0,0,1.168496,0
5,1,0,0,0,0,2.08989,0
5,1,0,0,0,0,1.174331,0
5,1,0,0,0,0,1.5934789999999999,0
5,1,0,0,0,0,1.1783730000000001,0
5,1,0,0,0,0,1.579205,0
5,1,0,0,0,0,1.170632,0
5,1,0,0,0,0,1.196868,0
5,1,0,0,0,0,1.572735,0
5,1,0,0,0,0,1.177517,0
5,1,0,0,0,0,1.5988850000000001,0
5,1,0,0,0,0,1.166851,0
5,1,0,0,0,0,1.170997,0
5,1,0,0,0,0,1.642483,0
5,1,0,0,0,0,1.572006,0
5,1,0,0,0,0,1.182034,0
5,1,0,0,0,0,1.5775190000000001,0
5,1,0,0,0,0,1.1790829999999999,0
5,1,0,0,0,0,1.1886510000000001,0
5,1,0,0,0,0,1.5748760000000002,0
5,1,0,0,0,0,1.169266,0
5,1,0,0,0,0,1.5818590000000001,0
5,1,0,0,0,0,1.186137,0
5,1,0,0,0,0,1.5800049999999999,0
5,1,0,0,0,0,1.236673,0
5,1,0,0,0,0,1.233418,0
5,1,0,0,0,0,1.569337,0
5,1,0,0,0,0,1.242613,0
2,0,0,0,0,0,0.074844,0
5,1,0,0,0,0,2.239983,0
5,1,0,0,0,0,1.5810330000000001,0
5,1,0,0,0,0,1.201226,0
5,1,0,0,0,0,1.170894,0
5,1,0,0,0,0,1.5695519999999998,0
5,1,0,0,0,0,1.2083840000000001,0
5,1,0,0,0,0,1.577414,0
5,1,0,0,0,0,1.174295,0
4,0,0,0,0,0,0.032972,0
5,1,0,0,0,0,1.22645,0
5,1,0,0,0,0,1.56913,0
5,1,0,0,0,0,1.188042,0
5,1,0,0,0,0,1.586281,0
5,1,0,0,0,0,1.202545,0
5,1,0,0,0,0,1.5711680000000001,0
5,1,0,0,0,0,1.192862,0
2,0,0,0,0,0,13.826991,0
5,1,0,0,0,0,1.236704,0
5,1,0,0,0,0,1.563424,0
5,1,0,0,0,0,1.573731,0
5,1,0,0,0,0,1.1970290000000001,0
5,1,0,0,0,0,1.578308,0
5,1,0,0,0,0,1.200544,0
5,1,0,0,0,0,1.170113,0
5,1,0,0,0,0,1.574453,0
5,1,0,0,0,0,1.192133,0
5,1,0,0,0,0,1.570942,0
5,1,0,0,0,0,1.214904,0
5,1,0,0,0,0,1.247148,0
5,1,0,0,0,0,2.021645,0
5,1,0,0,0,0,1.167745,0
2,0,0,0,0,0,13.028625,0
5,1,0,0,0,0,1.57591,0
5,1,0,0,0,0,2.43673,0
5,1,0,0,0,0,2.343246,0
5,1,0,0,0,0,2.45122,0
5,1,0,0,0,0,1.184187,0
5,1,0,0,0,0,1.592629,0
5,1,0,0,0,0,1.1758899999999999,0
5,1,0,0,0,0,1.164292,0
5,1,0,0,0,0,1.574624,0
5,1,0,0,0,0,1.220855,0
5,1,0,0,0,0,1.576947,0
5,1,0,0,0,0,1.1765889999999999,0
2,0,0,0,0,0,13.832903,0
5,1,0,0,0,0,1.195238,0
5,1,0,0,0,0,1.587186,0
5,1,0,0,0,0,1.166018,0
5,1,0,0,0,0,1.57797,0
5,1,0,0,0,0,1.17826,0
5,1,0,0,0,0,1.22755,0
5,1,0,0,0,0,1.574243,0
5,1,0,0,0,0,1.173106,0
5,1,0,0,0,0,1.5776780000000001,0
5,1,0,0,0,0,1.228294,0
5,1,0,0,0,0,1.65001,0
5,1,0,0,0,0,1.167147,0
5,1,0,0,0,0,1.570681,0
5,1,0,0,0,0,1.199291,0
5,1,0,0,0,0,1.581513,0
5,1,0,0,0,0,1.1754419999999999,0
5,1,0,0,0,0,2.098819,0
5,1,0,0,0,0,1.1869830000000001,0
5,1,0,0,0,0,1.588986,0
5,1,0,0,0,0,1.243702,0
5,1,0,0,0,0,1.573793,0
5,1,0,0,0,0,1.237537,0
5,1,0,0,0,0,1.189234,0
5,1,0,0,0,0,1.5714730000000001,0
5,1,0,0,0,0,1.167173,0
5,1,0,0,0,0,1.5721349999999998,0
5,1,0,0,0,0,1.202933,0
5,1,0,0,0,0,1.573118,0
5,1,0,0,0,0,1.20577,0
5,1,0,0,0,0,1.198839,0
2,0,0,0,0,0,0.109131,0
5,1,0,0,0,0,1.577043,0
5,1,0,0,0,0,1.170057,0
5,1,0,0,0,0,1.682006,0
5,1,0,0,0,0,1.247752,0
5,1,0,0,0,0,1.246848,0
5,1,0,0,0,0,1.576288,0
5,1,0,0,0,0,1.166921,0
5,1,0,0,0,0,1.701952,0
5,1,0,0,0,0,1.17665,0
3,0,0,0,0,0,0.233765,0
5,1,0,0,0,0,1.1770450000000001,0
5,1,0,0,0,0,1.5713249999999999,0
5,1,0,0,0,0,1.5474320000000001,0
5,1,0,0,0,0,1.16732,0
5,1,0,0,0,0,2.037179,0
5,1,0,0,0,0,1.699709,0
5,1,0,0,0,0,1.176503,0
5,1,0,0,0,0,1.198894,0
5,1,0,0,0,0,1.576935,0
4,0,0,0,0,0,0.073092,0
4,0,0,0,0,0,0.080619,0
4,0,0,0,0,0,0.072401,0
5,1,0,0,0,0,1.172919,0
5,1,0,0,0,0,1.597437,0
5,1,0,0,0,0,1.167874,0
5,1,0,0,0,0,1.197549,0
5,1,0,0,0,0,1.587158,0
5,1,0,0,0,0,1.168061,0
5,1,0,0,0,0,1.279388,0
5,1,0,0,0,0,1.689686,0
5,1,0,0,0,0,1.167211,0
5,1,0,0,0,0,1.573739,0
5,1,0,0,0,0,1.1658979999999999,0
5,1,0,0,0,0,1.302919,0
5,1,0,0,0,0,1.585937,0
5,1,0,0,0,0,1.180371,0
5,1,0,0,0,0,1.170273,0
2,0,0,0,0,0,13.38744,0
5,1,0,0,0,0,1.585903,0
5,1,0,0,0,0,1.181236,0
5,1,0,0,0,0,1.587798,0
5,1,0,0,0,0,1.204869,0
5,1,0,0,0,0,1.189749,0
5,1,0,0,0,0,1.587376,0
5,1,0,0,0,0,2.029064,0
5,1,0,0,0,0,1.166547,0
5,1,0,0,0,0,1.572899,0
5,1,0,0,0,0,1.199302,0
5,1,0,0,0,0,1.173124,0
5,1,0,0,0,0,1.558282,0
2,0,0,0,0,0,120.0105,0
5,1,0,0,0,0,1.229899,0
3,0,0,0,0,0,120.001899,0
2,0,0,0,0,0,2.000042,0
4,0,0,0,0,0,0.207815,0
5,1,0,0,0,0,1.165024,0
5,1,0,0,0,0,1.16545,0
5,1,0,0,0,0,1.203826,0
5,1,0,0,0,0,1.221012,0
5,1,0,0,0,0,1.249221,0
5,1,0,0,0,0,1.169754,0
5,1,0,0,0,0,1.205162,0
5,1,0,0,0,0,1.197243,0
5,1,0,0,0,0,1.170647,0
5,1,0,0,0,0,1.169292,0
5,1,0,0,0,0,1.22154,0
5,1,0,0,0,0,2.013487,0
5,1,0,0,0,0,1.166942,0
5,1,0,0,0,0,1.175931,0
2,0,0,0,0,0,12.676306,0
2,0,0,0,0,0,12.571924,0
5,1,0,0,0,0,1.211781,0
2,0,0,0,0,0,12.382681,0
5,1,0,0,0,0,1.167433,0
5,1,0,0,0,0,1.165031,0
5,1,0,0,0,0,1.1674,0
5,1,0,0,0,0,1.169147,0
5,1,0,0,0,0,1.195817,0
5,1,0,0,0,0,1.171977,0
5,1,0,0,0,0,1.21524,0
5,1,0,0,0,0,1.203189,0
5,1,0,0,0,0,1.173903,0
5,1,0,0,0,0,1.201668,0
5,1,0,0,0,0,1.196868,0
5,1,0,0,0,0,1.168086,0
5,1,0,0,0,0,2.009648,0
5,1,0,0,0,0,1.166166,0
5,1,0,0,0,0,1.184951,0
5,1,0,0,0,0,1.167259,0
5,1,0,0,0,0,1.300289,0
5,1,0,0,0,0,1.250279,0
5,1,0,0,0,0,1.207725,0
5,1,0,0,0,0,1.200957,0
5,1,0,0,0,0,1.216979,0
5,1,0,0,0,0,1.167982,0
5,1,0,0,0,0,1.207837,0
2,0,0,0,0,0,3.322642,0
5,1,0,0,0,0,1.166024,0
5,1,0,0,0,0,1.201689,0
5,1,0,0,0,0,1.205582,0
5,1,0,0,0,0,1.290327,0
5,1,0,0,0,0,1.239411,0
5,1,0,0,0,0,2.085401,0
5,1,0,0,0,0,1.196714,0
5,1,0,0,0,0,1.193491,0
5,1,0,0,0,0,2.881954,0
5,1,0,0,0,0,1.169397,0
5,1,0,0,0,0,1.187081,0
5,1,0,0,0,0,1.270929,0
5,1,0,0,0,0,1.181559,0
5,1,0,0,0,0,1.24839,0
5,1,0,0,0,0,1.173327,0
5,1,0,0,0,0,1.174909,0
5,1,0,0,0,0,1.187036,0
5,1,0,0,0,0,1.173594,0
5,1,0,0,0,0,1.2143869999999999,0
5,1,0,0,0,0,1.199204,0
5,1,0,0,0,0,1.298292,0
5,1,0,0,0,0,1.212262,0
5,1,0,0,0,0,2.060664,0
5,1,0,0,0,0,1.2007970000000001,0
5,1,0,0,0,0,1.235972,0
5,1,0,0,0,0,1.2208350000000001,0
2,0,0,0,0,0,12.516178,0
5,1,0,0,0,0,1.203496,0
5,1,0,0,0,0,1.251176,0
5,1,0,0,0,0,1.219797,0
5,1,0,0,0,0,1.199678,0
5,1,0,0,0,0,1.190712,0
2,0,0,0,0,0,13.087546,0
5,1,0,0,0,0,1.169679,0
5,1,0,0,0,0,1.271565,0
5,1,0,0,0,0,1.174113,0
5,1,0,0,0,0,1.241398,0
5,1,0,0,0,0,1.212667,0
2,0,0,0,0,0,13.252594,0
5,1,0,0,0,0,1.246219,0
5,1,0,0,0,0,2.076215,0
5,1,0,0,0,0,1.168168,0
5,1,0,0,0,0,1.172526,0
5,1,0,0,0,0,1.182412,0
5,1,0,0,0,0,1.167209,0
5,1,0,0,0,0,1.165102,0
5,1,0,0,0,0,1.181139,0
5,1,0,0,0,0,1.185359,0
5,1,0,0,0,0,1.165205,0
5,1,0,0,0,0,1.167334,0
5,1,0,0,0,0,1.210831,0
5,1,0,0,0,0,1.1683620000000001,0
5,1,0,0,0,0,1.184065,0
5,1,0,0,0,0,1.282422,0
5,1,0,0,0,0,1.196288,0
5,1,0,0,0,0,1.165581,0
5,1,0,0,0,0,2.040974,0
5,1,0,0,0,0,1.166291,0
5,1,0,0,0,0,1.301753,0
5,1,0,0,0,0,1.236923,0
5,1,0,0,0,0,1.270435,0
5,1,0,0,0,0,1.230957,0
5,1,0,0,0,0,1.169364,0
5,1,0,0,0,0,1.220875,0
5,1,0,0,0,0,1.197115,0
2,0,0,0,0,0,0.051452,0
5,1,0,0,0,0,1.226941,0
5,1,0,0,0,0,2.139062,0
2,0,0,0,0,0,13.462759,0
5,1,0,0,0,0,1.177706,0
2,0,0,0,0,0,0.001964,0
5,1,0,0,0,0,1.197139,0
5,1,0,0,0,0,1.193876,0
5,1,0,0,0,0,1.1683620000000001,0
5,1,0,0,0,0,1.16643,0
5,1,0,0,0,0,1.171351,0
5,1,0,0,0,0,1.174545,0
5,1,0,0,0,0,1.166602,0
5,1,0,0,0,0,1.166822,0
5,1,0,0,0,0,1.167868,0
2,0,0,0,0,0,18.250926,0
5,1,0,0,0,0,1.2294640000000001,0
5,1,0,0,0,0,1.200803,0
5,1,0,0,0,0,1.170166,0
5,1,0,0,0,0,2.248924,0
5,1,0,0,0,0,1.205625,0
2,0,0,0,0,0,34.637784,0
5,1,0,0,0,0,1.167159,0
5,1,0,0,0,0,1.163265,0
5,1,0,0,0,0,1.196688,0
5,1,0,0,0,0,1.2011560000000001,0
5,1,0,0,0,0,1.174896,0
5,1,0,0,0,0,1.256253,0
5,1,0,0,0,0,1.176585,0
5,1,0,0,0,0,1.163648,0
5,1,0,0,0,0,1.167822,0
5,1,0,0,0,0,1.167816,0
5,1,0,0,0,0,1.1683189999999999,0
5,1,0,0,0,0,1.166419,0
5,1,0,0,0,0,1.171243,0
5,1,0,0,0,0,2.330649,0
5,1,0,0,0,0,1.198648,0
5,1,0,0,0,0,1.190592,0
5,1,0,0,0,0,1.18035,0
5,1,0,0,0,0,1.187149,0
5,1,0,0,0,0,1.183694,0
5,1,0,0,0,0,1.212336,0
5,1,0,0,0,0,1.244553,0
5,1,0,0,0,0,1.194067,0
5,1,0,0,0,0,1.168088,0
5,1,0,0,0,0,1.200497,0
5,1,0,0,0,0,1.236527,0
5,1,0,0,0,0,1.215188,0
5,1,0,0,0,0,1.16936,0
5,1,0,0,0,0,1.171638,0
5,1,0,0,0,0,1.171199,0
5,1,0,0,0,0,1.188857,0
5,1,0,0,0,0,1.165075,0
5,1,0,0,0,0,1.16766,0
2,0,0,0,0,0,13.843773,0
5,1,0,0,0,0,1.167044,0
5,1,0,0,0,0,1.1652879999999999,0
5,1,0,0,0,0,1.166268,0
5,1,0,0,0,0,1.194048,0
2,0,0,0,0,0,14.942327,0
5,1,0,0,0,0,1.16942,0
5,1,0,0,0,0,1.2237689999999999,0
5,1,0,0,0,0,1.198788,0
5,1,0,0,0,0,1.246367,0
5,1,0,0,0,0,1.204063,0
2,0,0,0,0,0,14.108779,0
5,1,0,0,0,0,1.1691690000000001,0
5,1,0,0,0,0,1.195316,0
5,1,0,0,0,0,2.84087,0
5,1,0,0,0,0,1.165805,0
5,1,0,0,0,0,1.1957010000000001,0
5,1,0,0,0,0,1.166407,0
5,1,0,0,0,0,1.193163,0
5,1,0,0,0,0,1.16767,0
2,0,0,0,0,0,0.649055,0
5,1,0,0,0,0,1.187487,0
5,1,0,0,0,0,1.169764,0
2,0,0,0,0,0,14.296327,0
5,1,0,0,0,0,1.1943570000000001,0
5,1,0,0,0,0,1.210759,0
5,1,0,0,0,0,1.1995149999999999,0
5,1,0,0,0,0,1.174457,0
5,1,0,0,0,0,1.174703,0
5,1,0,0,0,0,1.200695,0
2,0,0,0,0,0,13.119335,0
5,1,0,0,0,0,1.163691,0
5,1,0,0,0,0,1.219107,0
5,1,0,0,0,0,1.2567949999999999,0
5,1,0,0,0,0,1.198658,0
5,1,0,0,0,0,1.206533,0
5,1,0,0,0,0,1.169016,0
5,1,0,0,0,0,1.212292,0
4,0,0,0,0,0,0.074751,0
4,0,0,0,0,0,0.069426,0
4,0,0,0,0,0,0.071021,0
5,1,0,0,0,0,1.167294,0
5,1,0,0,0,0,1.171381,0
5,1,0,0,0,0,1.164007,0
5,1,0,0,0,0,1.166216,0
5,1,0,0,0,0,1.165565,0
5,1,0,0,0,0,1.282913,0
2,0,0,0,0,0,33.403642,0
5,1,0,0,0,0,1.169605,0
5,1,0,0,0,0,1.169022,0
5,1,0,0,0,0,1.1981,0
5,1,0,0,0,0,1.172398,0
5,1,0,0,0,0,1.167863,0
2,0,0,0,0,0,4.611763,0
5,1,0,0,0,0,1.165594,0
2,0,0,0,0,0,9.045621,0
5,1,0,0,0,0,1.177104,0
5,0,0,0,0,0,4.13493,0
5,1,0,0,0,0,1.225723,0
5,1,0,0,0,0,1.234159,0
5,1,0,0,0,0,1.231968,0
2,0,0,0,0,0,0.03381,0
2,0,0,0,0,0,51.640392,0
5,1,0,0,0,0,1.23126,0
5,1,0,0,0,0,1.227191,0
2,0,0,0,0,0,12.114958,0
2,0,0,0,0,0,17.859648,0
5,1,0,0,0,0,1.2413319999999999,0
2,0,0,0,0,0,30.523838,0
2,0,0,0,0,0,12.960091,0
3,1,0,0,0,0,0.948243,0
5,1,0,0,0,0,1.239019,0
5,1,0,0,0,0,1.167951,0
3,0,0,0,0,0,0.00159,0
2,0,0,0,0,0,13.423948,0
2,0,0,0,0,0,0.035015,0
5,1,0,0,0,0,1.80179,0
2,0,0,0,0,0,0.033533,0
2,0,0,0,0,0,13.502933,0
2,0,0,0,0,0,120.003107,0
5,1,0,0,0,0,1.241813,0
2,0,0,0,0,0,0.116641,0
5,1,0,0,0,0,1.201553,0
5,1,0,0,0,0,1.187797,0
2,0,0,0,0,0,12.226441,0
5,1,0,0,0,0,1.165014,0
4,0,0,0,0,0,0.594612,0
4,0,0,0,0,0,0.965786,0
4,0,0,0,0,0,1.447824,0
4,0,0,0,0,0,1.336123,0
4,0,0,0,0,0,0.221361,0
5,1,0,0,0,0,1.174147,0
5,1,0,0,0,0,1.165699,0
5,1,0,0,0,0,1.17394,0
5,1,0,0,0,0,1.164116,0
5,1,0,0,0,0,1.165578,0
5,1,0,0,0,0,1.170761,0
5,1,0,0,0,0,1.166303,0
5,1,0,0,0,0,1.164682,0
5,1,0,0,0,0,1.227236,0
5,1,0,0,0,0,1.207851,0
5,1,0,0,0,0,1.192171,0
5,1,0,0,0,0,1.173282,0
5,1,0,0,0,0,1.167767,0
5,1,0,0,0,0,1.172178,0
5,1,0,0,0,0,1.175176,0
5,1,0,0,0,0,1.171198,0
3,0,0,0,0,0,0.001905,0
2,0,0,0,0,0,18.211842,0
5,1,0,0,0,0,1.191723,0
4,0,0,0,0,0,0.390083,0
3,0,0,0,0,0,0.002424,0
2,0,0,0,0,0,120.003996,0
5,1,0,0,0,0,1.164805,0
5,1,0,0,0,0,1.229449,0
5,1,0,0,0,0,1.188935,0
5,1,0,0,0,0,1.224941,0
5,1,0,0,0,0,1.166888,0
5,1,0,0,0,0,1.165122,0
5,1,0,0,0,0,1.167974,0
5,1,0,0,0,0,1.165143,0
5,1,0,0,0,0,1.195906,0
5,1,0,0,0,0,1.195516,0
5,1,0,0,0,0,1.165864,0
5,1,0,0,0,0,1.16565,0
5,1,0,0,0,0,1.165051,0
5,1,0,0,0,0,1.182149,0
2,0,0,0,0,0,13.743404,0
5,1,0,0,0,0,1.1713,0
5,1,0,0,0,0,1.20801,0
5,1,0,0,0,0,1.166896,0
5,1,0,0,0,0,1.206567,0
4,0,0,0,0,0,3.997864,0
5,1,0,0,0,0,1.167377,0
5,1,0,0,0,0,1.16587,0
5,1,0,0,0,0,1.197727,0
2,0,0,0,0,0,14.248738,0
5,1,0,0,0,0,1.170632,0
5,1,0,0,0,0,1.168004,0
5,1,0,0,0,0,1.166731,0
5,1,0,0,0,0,1.164835,0
5,1,0,0,0,0,1.193799,0
5,1,0,0,0,0,1.1820789999999999,0
5,1,0,0,0,0,1.166258,0
5,1,0,0,0,0,1.16859,0
5,1,0,0,0,0,1.1669640000000001,0
5,1,0,0,0,0,1.16543,0
5,1,0,0,0,0,1.164967,0
5,1,0,0,0,0,1.168397,0
5,1,0,0,0,0,1.237621,0
5,1,0,0,0,0,1.239478,0
5,1,0,0,0,0,1.172629,0
5,1,0,0,0,0,1.174399,0
5,1,0,0,0,0,1.174688,0
5,1,0,0,0,0,1.235037,0
5,1,0,0,0,0,1.196517,0
5,1,0,0,0,0,1.164311,0
5,1,0,0,0,0,1.197124,0
5,1,0,0,0,0,1.184079,0
5,1,0,0,0,0,1.168388,0
5,1,0,0,0,0,1.173075,0
5,1,0,0,0,0,1.193946,0
5,1,0,0,0,0,1.181987,0
5,1,0,0,0,0,1.167801,0
2,0,0,0,0,0,31.985268,0
5,1,0,0,0,0,1.167022,0
5,1,0,0,0,0,1.176128,0
5,1,0,0,0,0,1.200153,0
5,1,0,0,0,0,1.205647,0
5,1,0,0,0,0,1.1833,0
5,1,0,0,0,0,1.167298,0
5,1,0,0,0,0,1.198775,0
2,0,0,0,0,0,0.144135,0
5,1,0,0,0,0,1.179444,0
5,1,0,0,0,0,1.179444,0
5,1,0,0,0,0,1.170189,0
5,1,0,0,0,0,1.171908,0
5,1,0,0,0,0,1.198518,0
5,1,0,0,0,0,1.170686,0
5,1,0,0,0,0,1.167994,0
5,1,0,0,0,0,1.197587,0
5,1,0,0,0,0,1.167014,0
5,1,0,0,0,0,1.168477,0
5,1,0,0,0,0,1.172434,0
5,1,0,0,0,0,1.192689,0
5,1,0,0,0,0,1.164415,0
5,1,0,0,0,0,1.165642,0
5,1,0,0,0,0,1.16679,0
5,1,0,0,0,0,1.174749,0
5,1,0,0,0,0,1.195684,0
5,1,0,0,0,0,1.23312,0
5,1,0,0,0,0,1.180382,0
5,1,0,0,0,0,1.234759,0
5,1,0,0,0,0,1.168679,0
5,1,0,0,0,0,1.233362,0
5,1,0,0,0,0,1.199386,0
5,1,0,0,0,0,1.202855,0
5,1,0,0,0,0,1.283359,0
5,1,0,0,0,0,1.173308,0
5,1,0,0,0,0,1.225228,0
5,1,0,0,0,0,1.170525,0
5,1,0,0,0,0,1.167439,0
5,1,0,0,0,0,1.179646,0
5,1,0,0,0,0,1.211811,0
5,1,0,0,0,0,1.195304,0
5,1,0,0,0,0,1.197014,0
2,0,0,0,0,0,0.108556,0
5,1,0,0,0,0,1.164588,0
5,1,0,0,0,0,1.183038,0
5,1,0,0,0,0,1.164966,0
5,1,0,0,0,0,1.170436,0
5,1,0,0,0,0,1.165048,0
5,1,0,0,0,0,1.19712,0
5,1,0,0,0,0,1.172994,0
5,1,0,0,0,0,1.198481,0
5,1,0,0,0,0,1.208388,0
5,1,0,0,0,0,1.180296,0
5,1,0,0,0,0,1.165904,0
5,1,0,0,0,0,1.18414,0
5,1,0,0,0,0,1.1677,0
5,1,0,0,0,0,1.195497,0
5,1,0,0,0,0,1.168608,0
5,1,0,0,0,0,1.167565,0
5,1,0,0,0,0,1.207335,0
5,1,0,0,0,0,1.234962,0
5,1,0,0,0,0,1.165869,0
5,1,0,0,0,0,1.164979,0
5,1,0,0,0,0,1.203047,0
5,1,0,0,0,0,1.165473,0
5,1,0,0,0,0,1.1660840000000001,0
5,1,0,0,0,0,1.164257,0
5,1,0,0,0,0,1.178897,0
5,1,0,0,0,0,1.167043,0
5,1,0,0,0,0,1.166881,0
5,1,0,0,0,0,1.165872,0
5,1,0,0,0,0,1.196426,0
2,0,0,0,0,0,13.044754,0
5,1,0,0,0,0,1.5614590000000002,0
5,1,0,0,0,0,1.202161,0
5,1,0,0,0,0,1.16977,0
5,1,0,0,0,0,1.202569,0
5,1,0,0,0,0,1.182818,0
5,1,0,0,0,0,1.209683,0
5,1,0,0,0,0,1.166938,0
5,1,0,0,0,0,1.166662,0
5,1,0,0,0,0,1.175726,0
5,1,0,0,0,0,1.163803,0
5,1,0,0,0,0,1.205359,0
5,1,0,0,0,0,1.170362,0
5,1,0,0,0,0,1.178598,0
5,1,0,0,0,0,1.212282,0
5,1,0,0,0,0,1.166665,0
5,1,0,0,0,0,1.169653,0
5,1,0,0,0,0,1.169086,0
5,1,0,0,0,0,1.197376,0
5,1,0,0,0,0,1.2272859999999999,0
5,1,0,0,0,0,1.167597,0
2,0,0,0,0,0,0.717383,0
5,1,0,0,0,0,1.165036,0
5,1,0,0,0,0,1.186562,0
5,1,0,0,0,0,1.227828,0
5,1,0,0,0,0,1.195363,0
5,1,0,0,0,0,1.167446,0
5,1,0,0,0,0,1.183957,0
5,1,0,0,0,0,1.164326,0
5,1,0,0,0,0,1.234878,0
5,1,0,0,0,0,1.220907,0
5,1,0,0,0,0,1.166558,0
5,1,0,0,0,0,1.207475,0
5,1,0,0,0,0,1.166276,0
5,1,0,0,0,0,1.165867,0
5,1,0,0,0,0,1.662679,0
5,1,0,0,0,0,1.188184,0
5,1,0,0,0,0,1.171866,0
5,1,0,0,0,0,1.176922,0
5,1,0,0,0,0,1.17904,0
5,1,0,0,0,0,1.20899,0
5,1,0,0,0,0,1.185187,0
5,1,0,0,0,0,1.207009,0
5,1,0,0,0,0,1.170493,0
5,1,0,0,0,0,1.172061,0
2,0,0,0,0,0,120.004304,0
5,1,0,0,0,0,1.20152,0
5,1,0,0,0,0,1.229982,0
5,1,0,0,0,0,1.172419,0
5,1,0,0,0,0,1.166643,0
5,1,0,0,0,0,1.169137,0
5,1,0,0,0,0,1.170559,0
5,1,0,0,0,0,1.175397,0
5,1,0,0,0,0,1.170102,0
5,1,0,0,0,0,1.184331,0
5,1,0,0,0,0,1.17714,0
5,1,0,0,0,0,1.163636,0
5,1,0,0,0,0,1.1990020000000001,0
5,1,0,0,0,0,1.199868,0
5,1,0,0,0,0,1.243713,0
5,1,0,0,0,0,1.173706,0
5,1,0,0,0,0,1.17108,0
5,1,0,0,0,0,1.173443,0
5,1,0,0,0,0,1.215869,0
5,1,0,0,0,0,1.203486,0
5,1,0,0,0,0,1.178511,0
5,1,0,0,0,0,1.179638,0
5,1,0,0,0,0,1.556935,0
5,1,0,0,0,0,1.189886,0
4,0,0,0,0,0,2.8404540000000003,0
5,1,0,0,0,0,1.1853609999999999,0
5,1,0,0,0,0,1.182031,0
5,1,0,0,0,0,1.213274,0
5,1,0,0,0,0,1.7378209999999998,0
5,1,0,0,0,0,1.191964,0
5,1,0,0,0,0,1.179672,0
2,0,0,0,0,0,31.436186,0
5,1,0,0,0,0,1.168472,0
5,1,0,0,0,0,1.173095,0
5,1,0,0,0,0,1.2162709999999999,0
5,1,0,0,0,0,1.174446,0
5,1,0,0,0,0,1.234616,0
5,1,0,0,0,0,1.167116,0
5,1,0,0,0,0,1.171798,0
5,1,0,0,0,0,1.173062,0
5,1,0,0,0,0,1.2175989999999999,0
5,1,0,0,0,0,1.169924,0
5,1,0,0,0,0,1.1863190000000001,0
5,1,0,0,0,0,1.190587,0
5,1,0,0,0,0,1.186198,0
5,1,0,0,0,0,1.200605,0
1,0,0,0,0,0,0.0,0
5,1,0,0,0,0,1.206532,0
8,0,1,1,0,0,0.390334,1
